cl,cluster_id,cluster_id_label,supertype_id,supertype_label,supertype_id_label,subclass_id,subclass_label,subclass_id_label,class_id,class_label,class_id_label,neighborhood,anatomical_annotation,notes,CCF_broad.freq,CCF_acronym.freq,v3.size,v2.size,multiome.size,F,M,sex.bias,Dark,Light,nt_type_label,nt.markers,nt_type_combo_label,np.markers,cluster.markers.combo,merfish.markers.combo,cluster.TF.markers.combo,cluster.markers.combo (within subclass),CTX.cluster_id,CTX.cluster_label,CTX.supertype_id,CTX.supertype_label,CTX.subclass_id,CTX.subclass_id,CTX.neighborhood_id,CTX.neighborhood_label,CTX.size,taxonomy_id,cell_set_accession.cluster,cell_set_accession.supertype,cell_set_accession.subclass,cell_set_accession.class
3623,4557,4557 IO Fgl2 Glut_1,1012,IO Fgl2 Glut_1,1012 IO Fgl2 Glut_1,253,IO Fgl2 Glut,253 IO Fgl2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,IO,,"MY:0.55,NA:0.45","NA:0.3,MY:0.29,IO:0.22",142,0,0,0.53,0.47,,0.35,0.65,Glut,Slc17a6:9.04,Glut,"Crh:9.1,Adcyap1:6.5,Gal:3.5","D130009I18Rik,2410004I01Rik","D130009I18Rik,C1ql1,Crh","Foxd3,Hmx3,Foxp2,Zfp536","D130009I18Rik,2410004I01Rik",,,,,,,,,,CCN202307220,CS20230722_CLUS_4557,CS20230722_SUPT_1012,CS20230722_SUBC_253,CS20230722_CLAS_24
8161,4558,4558 VCO Mafa Meis2 Glut_1,1013,VCO Mafa Meis2 Glut_1,1013 VCO Mafa Meis2 Glut_1,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"MY:0.62,CB:0.24","VCO:0.54,FL:0.17,NA:0.07,PFL:0.07",16,0,72,0.5,0.5,,0.06,0.94,Glut,"Slc17a6:7.73,Slc17a7:6.93",Glut,"Adcyap1:3.9,Agrp:3","Tmem72,Gm40518,Ntrk1","C1ql1,Ndnf,Hs3st2,Adcyap1,Bnc2","Bnc2,Six4,Pax6,Ebf3,Ebf2",Chrnb4,,,,,,,,,,CCN202307220,CS20230722_CLUS_4558,CS20230722_SUPT_1013,CS20230722_SUBC_254,CS20230722_CLAS_24
8163,4559,4559 VCO Mafa Meis2 Glut_1,1013,VCO Mafa Meis2 Glut_1,1013 VCO Mafa Meis2 Glut_1,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"MY:0.58,CB:0.32","VCO:0.52,FL:0.31",2,0,37,0.62,0.38,,0,1,Glut,"Slc17a6:8.21,Slc17a7:6.13",Glut,,"Cst12,Bnc2","C1ql1,Cd24a,Kcns3,Met","Bnc2,Esrrb,Pax6,Ebf2",Bfsp2,,,,,,,,,,CCN202307220,CS20230722_CLUS_4559,CS20230722_SUPT_1013,CS20230722_SUBC_254,CS20230722_CLAS_24
8164,4560,4560 VCO Mafa Meis2 Glut_1,1013,VCO Mafa Meis2 Glut_1,1013 VCO Mafa Meis2 Glut_1,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"CB:0.6,MY:0.24","FL:0.52,VCO:0.21,arb:0.08",3,0,62,0.54,0.46,,0,1,Glut,"Slc17a6:7.99,Slc17a7:6.76",Glut,,"Gm40518,Col6a3","C1ql1,Ndnf,Pax6,Kcnh8","Bnc2,Mafb,Pax6,Ebf2,Arid5a",Adamtsl3,,,,,,,,,,CCN202307220,CS20230722_CLUS_4560,CS20230722_SUPT_1013,CS20230722_SUBC_254,CS20230722_CLAS_24
8166,4561,4561 VCO Mafa Meis2 Glut_2,1014,VCO Mafa Meis2 Glut_2,1014 VCO Mafa Meis2 Glut_2,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,bad MERFISH mapping,"MY:0.69,CB:0.2","VCO:0.44,FL:0.17,DCO:0.06,LAV:0.03,SUV:0.03,MV:0.03,MY:0.03,SPVO:0.03",16,0,123,0.51,0.49,,0,1,Glut,"Slc17a7:8.34,Slc17a6:8.09",Glut,Pthlh:3.3,"Fshr,2610307P16Rik","Cd24a,Bnc2,Slc17a7,Tafa2,Kcnip1","Six4,Mafa,Creb5,Lhx2",Calb1,,,,,,,,,,CCN202307220,CS20230722_CLUS_4561,CS20230722_SUPT_1014,CS20230722_SUBC_254,CS20230722_CLAS_24
8172,4562,4562 VCO Mafa Meis2 Glut_3,1015,VCO Mafa Meis2 Glut_3,1015 VCO Mafa Meis2 Glut_3,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"MY:0.57,CB:0.34","VCO:0.54,FL:0.33",17,0,42,0.46,0.54,,0.03,0.97,Glut,"Slc17a6:7.54,Slc17a7:7.16",Glut,Agrp:3.2,"Lrrc52,Tspan10","Cd24a,Ebf2,C1ql1,Pappa","Esrrb,Mafb,Neurod6,Prox1",Tspan10,,,,,,,,,,CCN202307220,CS20230722_CLUS_4562,CS20230722_SUPT_1015,CS20230722_SUBC_254,CS20230722_CLAS_24
8173,4563,4563 VCO Mafa Meis2 Glut_3,1015,VCO Mafa Meis2 Glut_3,1015 VCO Mafa Meis2 Glut_3,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"CB:0.59,MY:0.34","FL:0.52,VCO:0.32",59,0,55,0.46,0.54,,0.04,0.96,Glut,"Slc17a7:8.34,Slc17a6:8.22",Glut,"Sst:6.8,Pthlh:3.6,Agrp:3.3","Cryba2,Myocd,Asb2","Cd24a,Ebf2,Prom1,Grik3","Atoh7,Mafa,Ebf2,Tox","Ccdc141,Cryba2",,,,,,,,,,CCN202307220,CS20230722_CLUS_4563,CS20230722_SUPT_1015,CS20230722_SUBC_254,CS20230722_CLAS_24
8175,4564,4564 VCO Mafa Meis2 Glut_3,1015,VCO Mafa Meis2 Glut_3,1015 VCO Mafa Meis2 Glut_3,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"MY:0.68,CB:0.27","VCO:0.44,FL:0.23,DCO:0.22",1,0,24,0.32,0.68,,0,1,Glut,"Slc17a6:8.37,Slc17a7:8.11",Glut,Agrp:4.1,"Cryba2,Evx1os,Tmem132c","Cd24a,Ndnf,Egflam,Ebf3","Mafa,Six4,Ebf2,Bnc2",Gcnt4,,,,,,,,,,CCN202307220,CS20230722_CLUS_4564,CS20230722_SUPT_1015,CS20230722_SUBC_254,CS20230722_CLAS_24
8176,4565,4565 VCO Mafa Meis2 Glut_3,1015,VCO Mafa Meis2 Glut_3,1015 VCO Mafa Meis2 Glut_3,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,VCO,,"CB:0.53,MY:0.35","FL:0.46,VCO:0.3,arb:0.05",14,0,44,0.53,0.47,,0.03,0.97,Glut,"Slc17a6:7.88,Slc17a7:7.32",Glut,"Sst:5.7,Calca:5.1,Agrp:3.2","Cryba2,Calca,Ebf2","Bnc2,Ndnf,Prom1,Kcnh8","Atoh7,Bnc2,Ebf2",Krt17,,,,,,,,,,CCN202307220,CS20230722_CLUS_4565,CS20230722_SUPT_1015,CS20230722_SUBC_254,CS20230722_CLAS_24
8178,4566,4566 VCO Mafa Meis2 Glut_4,1016,VCO Mafa Meis2 Glut_4,1016 VCO Mafa Meis2 Glut_4,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,DCO,,"MY:0.53,CB:0.22,NA:0.2","DCO:0.53,PFL:0.13,V4r:0.13,DN:0.08",1,0,31,0.66,0.34,,0,1,Glut,Slc17a6:8.63,Glut,"Nts:3.7,Edn1:3.3","Il22,Onecut1","Tnnt1,Ppp1r17,Lhx9","Onecut1,Mycn,Hoxd3",Ppfibp1,,,,,,,,,,CCN202307220,CS20230722_CLUS_4566,CS20230722_SUPT_1016,CS20230722_SUBC_254,CS20230722_CLAS_24
4178,4567,4567 SPVO Mafa Meis2 Glut_1,1017,SPVO Mafa Meis2 Glut_1,1017 SPVO Mafa Meis2 Glut_1,255,SPVO Mafa Meis2 Glut,255 SPVO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVO,,MY:0.87,"SPVO:0.67,MY:0.11,sptV:0.08",36,0,0,0.44,0.56,,0.11,0.89,Glut,Slc17a6:8.39,Glut,Edn1:5.2,"Cdh1,Cryba2","Bnc2,Tmem215,Fbln2","Tlx1,Mafa,Six4",Cryba2,,,,,,,,,,CCN202307220,CS20230722_CLUS_4567,CS20230722_SUPT_1017,CS20230722_SUBC_255,CS20230722_CLAS_24
4187,4568,4568 SPVO Mafa Meis2 Glut_1,1017,SPVO Mafa Meis2 Glut_1,1017 SPVO Mafa Meis2 Glut_1,255,SPVO Mafa Meis2 Glut,255 SPVO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVO,,"MY:0.61,NA:0.21","SPVO:0.4,sptV:0.18,MY:0.17,PSV:0.15",100,1,0,0.48,0.52,,0.04,0.96,Glut,Slc17a6:8.22,Glut,Edn1:6.7,"Fn1,Edar,Mafb","Prrxl1,Clic6,Mctp2","Mafa,Bnc2,Bcl11b,Prrxl1",Prrxl1,,,,,,,,,,CCN202307220,CS20230722_CLUS_4568,CS20230722_SUPT_1017,CS20230722_SUBC_255,CS20230722_CLAS_24
4328,4569,4569 SPVC Mafa Glut_1,1018,SPVC Mafa Glut_1,1018 SPVC Mafa Glut_1,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.97,NA:0.96,52,0,0,0.56,0.44,,0.08,0.92,Glut,"Slc17a6:7.08,Th:4.81",Glut,"Sst:9.9,Nts:9.4,Cck:7.2,Penk:4.6,Adcyap1:3.5,Nmu:3.4","Gmnc,Vmn1r206,Tnfaip8l3,Ano1","Prrxl1,Nts,Qrfpr,Rprm","Prrxl1,Hoxb8,Zfpm2,Glis1,Ebf2,Hoxd3",Rprm,,,,,,,,,,CCN202307220,CS20230722_CLUS_4569,CS20230722_SUPT_1018,CS20230722_SUBC_256,CS20230722_CLAS_24
4329,4570,4570 SPVC Mafa Glut_1,1018,SPVC Mafa Glut_1,1018 SPVC Mafa Glut_1,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:1,NA:1,86,0,0,0.63,0.37,,0.08,0.92,Glut,"Slc17a6:7.79,Th:4.47",Glut,"Cck:9.5,Sst:9.2,Trh:6.1,Nts:4.1,Adcyap1:3.4,Ucn3:3.4","Scara5,Ucn3,Tnfaip8l3","Prrxl1,Corin,Gal,Adcyap1","Mafa,Prrxl1,L3mbtl4,Hoxb8,Tlx3","Ucn3,Tnfaip8l3",,,,,,,,,,CCN202307220,CS20230722_CLUS_4570,CS20230722_SUPT_1018,CS20230722_SUBC_256,CS20230722_CLAS_24
4340,4571,4571 SPVC Mafa Glut_1,1018,SPVC Mafa Glut_1,1018 SPVC Mafa Glut_1,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.85,"NA:0.79,SPVI:0.1",78,0,0,0.46,0.54,,0.04,0.96,Glut,Slc17a6:6.55,Glut,"Sst:8.9,Cck:8.5,Nmu:4.8,Nts:4.2","Scara5,Mafa,Cd24a","Prrxl1,Nts,Cd24a,Bnc2","Mafa,Prrxl1,Bnc2,Hoxd3,Tlx3",Cd24a,,,,,,,,,,CCN202307220,CS20230722_CLUS_4571,CS20230722_SUPT_1018,CS20230722_SUBC_256,CS20230722_CLAS_24
4344,4572,4572 SPVC Mafa Glut_1,1018,SPVC Mafa Glut_1,1018 SPVC Mafa Glut_1,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.98,NA:0.98,46,0,0,0.5,0.5,,0.07,0.93,Glut,Slc17a6:7.76,Glut,"Cck:10.2,Sst:9.1,Gal:3.6","Pcp2,Tacr1","Corin,Igfbpl1,Tacr1","Mafa,Prrxl1,Tcf7l1",Nptx2,,,,,,,,,,CCN202307220,CS20230722_CLUS_4572,CS20230722_SUPT_1018,CS20230722_SUBC_256,CS20230722_CLAS_24
4345,4573,4573 SPVC Mafa Glut_1,1018,SPVC Mafa Glut_1,1018 SPVC Mafa Glut_1,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.95,NA:0.95,137,0,0,0.64,0.36,,0.03,0.97,Glut,"Slc17a6:7.79,Th:4.36",Glut,"Cck:9.7,Sst:7.8,Nts:5.3,Gal:4.5","Mafa,Corin,Pcp2,Tlx3","Prrxl1,Corin,Qrfpr,Chst9","Mafa,Prrxl1,Rorb,Hoxc4,Tlx3,Tox","Rgcc,Tlx3",,,,,,,,,,CCN202307220,CS20230722_CLUS_4573,CS20230722_SUPT_1018,CS20230722_SUBC_256,CS20230722_CLAS_24
4341,4574,4574 SPVC Mafa Glut_2,1019,SPVC Mafa Glut_2,1019 SPVC Mafa Glut_2,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.92,NA:0.91,44,0,0,0.55,0.45,,0.18,0.82,Glut,Slc17a6:8.93,Glut,"Cck:6.3,Nts:3.6","Mafa,P2rx5,Tmem215","Prrxl1,Slc17a8,Tmem215,Hoxb5","Mafa,Prrxl1,Hopx,L3mbtl4,Nfia","Gm26633,Dach2",,,,,,,,,,CCN202307220,CS20230722_CLUS_4574,CS20230722_SUPT_1019,CS20230722_SUBC_256,CS20230722_CLAS_24
4342,4575,4575 SPVC Mafa Glut_2,1019,SPVC Mafa Glut_2,1019 SPVC Mafa Glut_2,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.96,NA:0.95,2501,0,0,0.5,0.5,,0.03,0.97,Glut,"Slc17a6:8.48,Th:6.25",Glut,"Adcyap1:6,Cck:5.3,Nts:4.2","Prrxl1,Bmp8a,Mafa","Prrxl1,Th,Col27a1,Adcyap1","Prrxl1,Mafa,Nfib,Hoxb5",Slit3,,,,,,,,,,CCN202307220,CS20230722_CLUS_4575,CS20230722_SUPT_1019,CS20230722_SUBC_256,CS20230722_CLAS_24
4343,4576,4576 SPVC Mafa Glut_2,1019,SPVC Mafa Glut_2,1019 SPVC Mafa Glut_2,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.96,NA:0.96,65,0,0,0.63,0.37,,0.09,0.91,Glut,"Slc17a6:9.12,Slc17a8:5.1",Glut,Cck:7.9,"Mafa,Pla2g5,Lingo4,Th","Hoxb8,Slc17a8,Htr1b,Th","Mafa,Prrxl1,Hopx,Mafb",Whrn,,,,,,,,,,CCN202307220,CS20230722_CLUS_4576,CS20230722_SUPT_1019,CS20230722_SUBC_256,CS20230722_CLAS_24
4330,4577,4577 SPVC Mafa Glut_2,1019,SPVC Mafa Glut_2,1019 SPVC Mafa Glut_2,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC,,NA:0.99,NA:0.99,379,0,0,0.63,0.37,,0.03,0.97,Glut,"Slc17a6:8.11,Th:3.42",Glut,"Nts:9.9,Penk:7.2,Adcyap1:6.6,Cck:3","Prrxl1,Nts,Has2os","Prrxl1,Nts,Prkcq","Prrxl1,Maf,Hoxb8,Glis1,L3mbtl4,Sox11",Has2os,,,,,,,,,,CCN202307220,CS20230722_CLUS_4577,CS20230722_SUPT_1019,CS20230722_SUBC_256,CS20230722_CLAS_24
4331,4578,4578 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.98,NA:0.97,30,0,0,0.6,0.4,,0.03,0.97,Glut,Slc17a6:6.44,Glut,"Adcyap1:7.2,Nmu:5,Tac1:4.6","Ccdc172,Nmu,9330117O12Rik","Prrxl1,Cd24a,Bnc2,Chrm2,Bmp3,Kcng2","Prrxl1,Bnc2,Hoxb6,Bcl11a,Lbx1,Tlx3",Nmu,,,,,,,,,,CCN202307220,CS20230722_CLUS_4578,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4333,4579,4579 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:1,NA:1,169,0,0,0.67,0.33,,0.08,0.92,Glut,Slc17a6:7.3,Glut,"Sst:8,Adcyap1:7.4,Grp:6.2","Ccdc172,Tll2","Hoxb8,Crhbp,Mctp2,Fbn2","Hoxb8,Tlx3,Zfp536,Glis1,Ebf2,Bcl11a",Tll2,,,,,,,,,,CCN202307220,CS20230722_CLUS_4579,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4334,4580,4580 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.98,NA:0.98,64,0,0,0.59,0.41,,0.09,0.91,Glut,Slc17a6:7.32,Glut,"Sst:9.4,Grp:5.7,Adcyap1:5.3,Tac1:4.2","Ccdc172,Sema3d,Cd24a,Hoxb8","Prrxl1,Crhbp,Tacr3,Cd24a","Prrxl1,Bnc2,Hoxb8,Sox5,Zfp521,Ebf2","Car8,Cd24a",,,,,,,,,,CCN202307220,CS20230722_CLUS_4580,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4337,4581,4581 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:1,NA:1,22,0,0,0.95,0.05,,0.27,0.73,Glut,Slc17a6:7.82,Glut,"Cck:10.4,Sst:5.3,Nts:4.3,Adcyap1:3","Ccdc172,Slc38a11","Hoxb8,Bnc2,Hmcn1","Hoxb8,Bnc2,Zbtb16,Prrxl1,Egr1",Slc38a11,,,,,,,,,,CCN202307220,CS20230722_CLUS_4581,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4338,4582,4582 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.9,NA:0.87,61,1,0,0.69,0.31,,0.06,0.94,Glut,Slc17a6:7.06,Glut,"Cck:9.1,Sst:4.8","Ccdc172,Slc35d3","Prrxl1,Gpr88,Qrfpr,Nxph4","Mafa,Prrxl1,Nfix,Bnc2,Rorb,Zfp618",Pcp2,,,,,,,,,,CCN202307220,CS20230722_CLUS_4582,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4339,4583,4583 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:1,NA:1,26,0,0,0.81,0.19,,0.15,0.85,Glut,Slc17a6:6.65,Glut,"Cck:10,Sst:9","Ccdc172,Ptgdr,Igf1","Hoxb8,Bnc2,Igf1,Prrxl1","Mafa,Prrxl1,Zim1,Hoxb5",Igf1,,,,,,,,,,CCN202307220,CS20230722_CLUS_4583,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4332,4584,4584 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.97,NA:0.97,64,0,0,0.64,0.36,,0.11,0.89,Glut,Slc17a6:7.49,Glut,"Adcyap1:8.4,Npff:4.5,Sst:3.5,Calca:3.4","Ccdc172,Npff,Hoxb5","Prrxl1,Wif1,Cd24a,Cpa6","Prrxl1,Tlx3,Zfp536,Glis1,Bcl11b,Ebf2",Cpa6,,,,,,,,,,CCN202307220,CS20230722_CLUS_4584,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4336,4585,4585 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.99,NA:0.98,87,0,0,0.67,0.33,,0.05,0.95,Glut,Slc17a6:6.65,Glut,"Adcyap1:9.4,Tac1:7,Grp:4.2,Calca:3.4","Ccdc172,Hmga2","Prrxl1,Scn5a,Trhr,Myo5b","Hmga2,Tlx3",Hmga2,,,,,,,,,,CCN202307220,CS20230722_CLUS_4585,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4335,4586,4586 SPVC Ccdc172 Glut_1,1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:1,NA:1,69,0,0,0.62,0.38,,0.1,0.9,Glut,Slc17a6:6.94,Glut,"Sst:8.8,Grp:6.5,Tac1:6.2,Adcyap1:5.2","Ccdc172,Itih5","Prrxl1,C1ql1,Grp,Kcnip1,Pde3a","Prrxl1,Bnc2,Rfx2,Npas2,Hoxb8",Itih5,,,,,,,,,,CCN202307220,CS20230722_CLUS_4586,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
4235,4587,4587 SPVC Nmu Glut_1,1021,SPVC Nmu Glut_1,1021 SPVC Nmu Glut_1,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.99,NA:0.97,192,0,0,0.56,0.44,,0.05,0.95,Glut,Slc17a6:7.13,Glut,"Sst:9.6,Nmu:7.9,Adcyap1:6,Penk:4.4,Pthlh:3.4,Grp:3.1","Nmu,Mgp,Pthlh","Prrxl1,Clic5,Ccbe1,Rorb,Bmp3","Prrxl1,Hoxb8,Rorb,Tlx3,Klf3,Etv4",Mgp,,,,,,,,,,CCN202307220,CS20230722_CLUS_4587,CS20230722_SUPT_1021,CS20230722_SUBC_258,CS20230722_CLAS_24
4237,4588,4588 SPVC Nmu Glut_1,1021,SPVC Nmu Glut_1,1021 SPVC Nmu Glut_1,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:1,NA:1,149,0,0,0.72,0.28,,0.05,0.95,Glut,Slc17a6:7.26,Glut,"Nmu:9.7,Sst:9,Adcyap1:6.5,Grp:5.2,Pthlh:4.7","Nmu,Upp1,Hoxb7,Scara5","Hoxb8,Grp,Wnt7b,Lncenc1,C1ql3","Hoxb8,Tlx3,Sox5,Rreb1,Nfix,Sox11","Car12,Hoxb7",,,,,,,,,,CCN202307220,CS20230722_CLUS_4588,CS20230722_SUPT_1021,CS20230722_SUBC_258,CS20230722_CLAS_24
4239,4589,4589 SPVC Nmu Glut_1,1021,SPVC Nmu Glut_1,1021 SPVC Nmu Glut_1,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:1,NA:1,98,0,0,0.71,0.29,,0.06,0.94,Glut,Slc17a6:7.29,Glut,"Tac2:10.9,Sst:9.8,Nmu:9.4,Pthlh:6.9,Grp:5.1,Penk:3.4","Nmu,Gm29674,4930432L08Rik","Hoxb8,Tac2,Nptx2,Grp","Hoxb8,Tlx3,Sox5,Zeb2,Nfix,Thrb","Zar1,4930432L08Rik",,,,,,,,,,CCN202307220,CS20230722_CLUS_4589,CS20230722_SUPT_1021,CS20230722_SUBC_258,CS20230722_CLAS_24
4236,4590,4590 SPVC Nmu Glut_1,1021,SPVC Nmu Glut_1,1021 SPVC Nmu Glut_1,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.99,NA:0.99,180,0,0,0.64,0.36,,0.07,0.93,Glut,Slc17a6:7.25,Glut,"Nmu:10.4,Sst:9.5,Tac2:9,Grp:5.9,Pthlh:5.6","Nmu,Tac2,Galr1,Plcxd2","Hoxb8,Tac2,Galr1","Hoxb8,Tlx3,Sox5,Nfix,Pbx3,Ebf2","Tac2,Galr1,Plcxd2",,,,,,,,,,CCN202307220,CS20230722_CLUS_4590,CS20230722_SUPT_1021,CS20230722_SUBC_258,CS20230722_CLAS_24
4238,4591,4591 SPVC Nmu Glut_1,1021,SPVC Nmu Glut_1,1021 SPVC Nmu Glut_1,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,MB-HB-Glut-Sero-Dopa,SPVC out,,NA:0.94,NA:0.92,164,0,0,0.57,0.43,,0.04,0.96,Glut,Slc17a6:7.42,Glut,"Sst:9.7,Nmu:9.5,Pthlh:6.5,Penk:6.1,Grp:5.1,Tac2:4.6","Nmu,Moxd1,Rab3b,Hcrtr1","Hoxb8,Tac2,Ccbe1,Lypd1","Hoxb8,Tlx3,Nfix,Bcl6,Etv4,Sox11","Lypd1,Rab3b",,,,,,,,,,CCN202307220,CS20230722_CLUS_4591,CS20230722_SUPT_1021,CS20230722_SUBC_258,CS20230722_CLAS_24
